BA,CA,BT,BU,PC,AC,BH,CC,CG,ER,DP,EL,BY,BF,RI,BP,BV,CH,DF,PJ,FP,BC,BO,DL,BL
0,0.731187583487055,0,0,0,0,0,0,0,0,0,0,0,0,0.259589084663825,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.493010340865569,0,0,0,0,0,0,0,0,0,0.506606664113367,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109424039358724,0,0,0,0,0,0,0,0,0.988633471880567,0
0,0,0,0,0,0,0,0,0.795216114141838,0,0,0,0,0,0.203524968527067,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.990652509302115,0.00862147200290407,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145283018867925,0,0,0,0,0,0,0,0.853616352201258,0,0
0,0,0.998238627661204,0,0,0,0,0,0,0,0,0,0,0,0.0015316281206923,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672122762148338,0,0.931969309462916,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.298251789276076,0,0.701396221987563,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139457959880495,0,0,0,0.860008536064874,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00706946157007809,0.992355117139334,0,0,0,0,0,0,0,0,0
0.992203241349102,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00718353044240035,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.999022403258656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.999655973165907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.999643143902221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999112913445698,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999770852428964,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.997011356843993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.998115577889447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.9973669775096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113636363636364,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553556126820908,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95850622406639,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997834394904459,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99917569477155,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99757335098169,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.998893980091642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.994927180494191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.998175922172679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.998198522788687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.998548621190131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.996085873561855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.996329757199322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.994393271926312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.998768147822261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.998540965207632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998148637926474,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.997963080840229,0,0,0,0,0
